any,tipus_de_territori,territori,renda,preu_lloguer,poblacio_total,Espanya,No consta,Resta de la Unió Europea,Resta del món,Educació primària o inferior,Educació superior,Primera etapa d’educació secundària i similar,Segona etapa d’educació secundària i similar,atur,num_contractes,superficie_mitja,hut,territori_id
2003,Barri,navas,,,22089,20119.0,19.0,159.0,1792.0,,,,,,,,,53
2004,Barri,navas,,,21785,19633.0,13.0,183.0,1956.0,,,,,,,,,53
2005,Barri,navas,,,21727,19330.0,9.0,225.0,2163.0,,,,,,,,,53
2006,Barri,navas,,,21667,19082.0,14.0,270.0,2301.0,,,,,,,,,53
2007,Barri,navas,,,21380,18829.0,15.0,352.0,2184.0,,,,,,,,,53
2008,Barri,navas,,,21601,18755.0,15.0,432.0,2399.0,,,,,,,,,53
2009,Barri,navas,,,21780,18614.0,9.0,496.0,2661.0,,,,,,,,,53
2010,Barri,navas,,,21839,18714.0,7.0,537.0,2581.0,,,,,,,,,53
2011,Barri,navas,,,21725,18705.0,8.0,493.0,2519.0,0.0,0.0,0.0,0.0,1404.0,,,,53
2012,Barri,navas,,,21901,18744.0,6.0,499.0,2652.0,,,,,1486.0,,,,53
2013,Barri,navas,,,21834,18676.0,6.0,549.0,2603.0,,,,,1541.0,,,,53
2014,Barri,navas,,89.0,21739,18771.0,6.0,572.0,2390.0,,,,,1452.0,4350.0,72.4,11.0,53
2015,Barri,navas,93.1425291838301,97.0,21966,19079.0,6.0,600.0,2281.0,,,,,134.0,4490.0,72.5,11.0,53
2016,Barri,navas,91.8776919774851,108.0,22097,19133.0,0.0,619.0,2343.0,,,,,1197.0,3730.0,69.2,17.0,53
2017,Barri,navas,90.8222147676947,115.0,22171,19017.0,0.0,665.0,2485.0,,,,,1046.0,5260.0,71.3,17.0,53
2018,Barri,navas,91.0235243912825,120.0,22159,18881.0,0.0,719.0,2555.0,,,,,9820.0,5630.0,69.8,17.0,53
2019,Barri,navas,90.0928746690425,124.0,22279,18719.0,5.0,872.0,2683.0,,,,,9170.0,4690.0,71.2,17.0,53
2020,Barri,navas,92.0015159144361,127.0,22457,18622.0,0.0,932.0,2899.0,,,,,9020.0,4540.0,70.5,16.0,53
2021,Barri,navas,94.2003270506161,119.0,22299,18405.0,0.0,858.0,3033.0,2415.0,8442.0,3672.0,4905.0,122.0,5710.0,71.3,16.0,53
2022,Barri,navas,,126.0,21947,18270.0,0.0,884.0,2790.0,2240.0,8522.0,3643.0,4850.0,8210.0,4720.0,72.1,16.0,53
2023,Barri,navas,,145.0,22064,18201.0,0.0,881.0,2979.0,2135.0,8947.0,3581.0,4899.0,8120.0,3860.0,70.9,220.0,53
2024,Barri,navas,,143.0,22411,18221.0,0.0,986.0,3201.0,,,,,8140.0,3250.0,71.8,250.0,53
2025,Barri,navas,,147.0,22790,18188.0,5.0,1181.0,3416.0,,,,,8240.0,3140.0,69.8,,53
2000,Barri,pedralbes,,,11289,10539.0,0.0,366.0,381.0,,,,,,,,,54
2001,Barri,pedralbes,,,11278,10415.0,0.0,403.0,457.0,0.0,0.0,0.0,0.0,,,,,54
2002,Barri,pedralbes,,,11604,10491.0,8.0,530.0,575.0,,,,,,,,,54
2003,Barri,pedralbes,,,11703,10339.0,8.0,606.0,750.0,,,,,,,,,54
2004,Barri,pedralbes,,,11716,10189.0,11.0,660.0,856.0,,,,,,,,,54
2005,Barri,pedralbes,,,11766,10075.0,11.0,759.0,921.0,,,,,,,,,54
2006,Barri,pedralbes,,,11696,9860.0,16.0,807.0,1013.0,,,,,,,,,54
2007,Barri,pedralbes,,,11502,9773.0,9.0,882.0,838.0,,,,,,,,,54
2008,Barri,pedralbes,,,11532,9713.0,6.0,956.0,857.0,,,,,,,,,54
2009,Barri,pedralbes,,,11631,9705.0,0.0,1014.0,909.0,,,,,,,,,54
2010,Barri,pedralbes,,,11669,9799.0,7.0,979.0,884.0,,,,,,,,,54
2011,Barri,pedralbes,,,11632,9808.0,5.0,884.0,935.0,0.0,0.0,0.0,0.0,3190.0,,,,54
2012,Barri,pedralbes,,,11752,9857.0,0.0,948.0,944.0,,,,,3450.0,,,,54
2013,Barri,pedralbes,,,11816,9890.0,5.0,1001.0,920.0,,,,,3420.0,,,,54
2014,Barri,pedralbes,,123.0,11653,9843.0,0.0,951.0,856.0,,,,,3130.0,1990.0,118.9,8.0,54
2015,Barri,pedralbes,169.256142054982,141.0,11716,9965.0,0.0,901.0,848.0,,,,,2800.0,1950.0,119.8,8.0,54
2016,Barri,pedralbes,179.358989818115,146.0,11864,10013.0,0.0,929.0,920.0,,,,,2590.0,1890.0,117.6,11.0,54
2017,Barri,pedralbes,179.709391129992,162.0,12117,9999.0,5.0,987.0,1126.0,,,,,2270.0,1960.0,116.1,11.0,54
2018,Barri,pedralbes,181.846993357991,154.0,12046,9908.0,0.0,936.0,1198.0,,,,,2300.0,2330.0,115.8,11.0,54
2019,Barri,pedralbes,182.012616800606,157.0,12000,9812.0,0.0,966.0,1221.0,,,,,2110.0,2550.0,120.1,11.0,54
2020,Barri,pedralbes,181.398935079801,155.0,11936,9702.0,0.0,989.0,1245.0,,,,,1950.0,2000.0,117.5,11.0,54
2021,Barri,pedralbes,162.671132076605,151.0,11808,9607.0,0.0,847.0,1354.0,609.0,6288.0,765.0,2154.0,2650.0,2310.0,116.0,11.0,54
2022,Barri,pedralbes,,153.0,11730,9635.0,0.0,861.0,1234.0,542.0,6394.0,780.0,2133.0,1910.0,2290.0,120.9,11.0,54
2023,Barri,pedralbes,,175.0,12130,9723.0,0.0,885.0,1522.0,544.0,6753.0,773.0,2207.0,1830.0,1910.0,115.0,110.0,54
2024,Barri,pedralbes,,193.0,12498,9771.0,0.0,980.0,1747.0,,,,,1970.0,1710.0,115.4,110.0,54
2025,Barri,pedralbes,,187.0,12649,9826.0,0.0,1000.0,1823.0,,,,,1950.0,1670.0,105.1,,54
2000,Barri,porta,,,23772,23400.0,0.0,72.0,300.0,,,,,,,,,55
2001,Barri,porta,,,23798,22971.0,0.0,66.0,759.0,0.0,0.0,0.0,0.0,,,,,55
2002,Barri,porta,,,24073,22784.0,12.0,78.0,1199.0,,,,,,,,,55
2003,Barri,porta,,,23802,22240.0,15.0,104.0,1443.0,,,,,,,,,55
2004,Barri,porta,,,23555,21642.0,7.0,127.0,1779.0,,,,,,,,,55
2005,Barri,porta,,,23308,21192.0,7.0,173.0,1936.0,,,,,,,,,55
2006,Barri,porta,,,23315,20827.0,9.0,202.0,2277.0,,,,,,,,,55
2007,Barri,porta,,,23508,20875.0,5.0,287.0,2341.0,,,,,,,,,55
2008,Barri,porta,,,24390,20778.0,5.0,432.0,3175.0,,,,,,,,,55
2009,Barri,porta,,,25334,20667.0,0.0,482.0,4183.0,,,,,,,,,55
2010,Barri,porta,,,25169,20644.0,0.0,442.0,4080.0,,,,,,,,,55
2011,Barri,porta,,,25088,20692.0,0.0,446.0,3947.0,0.0,0.0,0.0,0.0,1689.0,,,,55
2012,Barri,porta,,,24815,20715.0,0.0,400.0,3698.0,,,,,1826.0,,,,55
2013,Barri,porta,,,24354,20585.0,0.0,397.0,3369.0,,,,,1973.0,,,,55
2014,Barri,porta,,86.0,24336,20702.0,0.0,430.0,3201.0,,,,,1911.0,5210.0,63.4,2.0,55
2015,Barri,porta,81.7190623477607,91.0,24299,21045.0,0.0,379.0,2873.0,,,,,1757.0,4900.0,63.0,2.0,55
2016,Barri,porta,79.3616908391976,100.0,24567,21243.0,0.0,426.0,2896.0,,,,,1608.0,4890.0,61.6,2.0,55
2017,Barri,porta,78.0797444634625,108.0,25046,21292.0,0.0,460.0,3292.0,,,,,1402.0,5570.0,63.2,2.0,55
2018,Barri,porta,78.0323899706927,114.0,25568,21287.0,0.0,510.0,3770.0,,,,,1321.0,6630.0,63.5,2.0,55
2019,Barri,porta,76.5612931502125,123.0,26557,21204.0,0.0,615.0,4736.0,,,,,1201.0,5390.0,63.3,10.0,55
2020,Barri,porta,77.754343351712,121.0,27813,21131.0,0.0,635.0,6046.0,,,,,1263.0,4050.0,61.8,10.0,55
2021,Barri,porta,79.4619790951908,115.0,27796,20834.0,0.0,636.0,6325.0,4773.0,7536.0,5835.0,5796.0,1641.0,5500.0,64.3,10.0,55
2022,Barri,porta,,123.0,27397,20778.0,0.0,636.0,5979.0,4435.0,7649.0,5912.0,5881.0,115.0,5310.0,63.5,10.0,55
2023,Barri,porta,,135.0,28978,21069.0,0.0,661.0,7245.0,4599.0,8354.0,6169.0,6507.0,118.0,4070.0,63.7,120.0,55
2024,Barri,porta,,134.0,31329,21505.0,0.0,696.0,9125.0,,,,,1283.0,3700.0,64.1,120.0,55
2025,Barri,porta,,133.0,31363,21565.0,0.0,713.0,9081.0,,,,,1272.0,3310.0,64.0,,55
2000,Barri,provencals del poblenou,,,17106,16792.0,0.0,38.0,276.0,,,,,,,,,56
2001,Barri,provencals del poblenou,,,17130,16678.0,0.0,43.0,409.0,0.0,0.0,0.0,0.0,,,,,56
2002,Barri,provencals del poblenou,,,17466,16610.0,10.0,67.0,779.0,,,,,,,,,56
2003,Barri,provencals del poblenou,,,17685,16468.0,8.0,97.0,1112.0,,,,,,,,,56
2004,Barri,provencals del poblenou,,,17700,16316.0,5.0,126.0,1253.0,,,,,,,,,56
2005,Barri,provencals del poblenou,,,17983,16266.0,5.0,180.0,1532.0,,,,,,,,,56
2006,Barri,provencals del poblenou,,,18190,16263.0,0.0,253.0,1670.0,,,,,,,,,56
2007,Barri,provencals del poblenou,,,18613,16530.0,0.0,437.0,1642.0,,,,,,,,,56
2008,Barri,provencals del poblenou,,,18859,16615.0,0.0,551.0,1689.0,,,,,,,,,56
2009,Barri,provencals del poblenou,,,19304,16794.0,0.0,625.0,1885.0,,,,,,,,,56
2010,Barri,provencals del poblenou,,,19594,16974.0,0.0,696.0,1924.0,,,,,,,,,56
2011,Barri,provencals del poblenou,,,19551,16955.0,0.0,682.0,1914.0,0.0,0.0,0.0,0.0,1367.0,,,,56
2012,Barri,provencals del poblenou,,,19877,17218.0,0.0,710.0,1948.0,,,,,1477.0,,,,56
2013,Barri,provencals del poblenou,,,20068,17345.0,0.0,748.0,1975.0,,,,,1551.0,,,,56
2014,Barri,provencals del poblenou,,97.0,20098,17480.0,0.0,748.0,1870.0,,,,,1492.0,3050.0,70.3,36.0,56
2015,Barri,provencals del poblenou,90.7402578040037,100.0,20163,17654.0,0.0,752.0,1756.0,,,,,1389.0,3040.0,68.8,36.0,56
2016,Barri,provencals del poblenou,90.5873273878714,118.0,20381,17692.0,0.0,822.0,1867.0,,,,,124.0,3620.0,70.2,41.0,56
2017,Barri,provencals del poblenou,89.7626963036625,129.0,20519,17623.0,0.0,907.0,1989.0,,,,,1085.0,4270.0,72.0,41.0,56
2018,Barri,provencals del poblenou,88.7814639145088,136.0,20628,17570.0,0.0,1004.0,2054.0,,,,,1028.0,4460.0,70.7,34.0,56
2019,Barri,provencals del poblenou,88.1923163971706,141.0,21116,17676.0,0.0,1166.0,2273.0,,,,,9480.0,4180.0,71.1,34.0,56
2020,Barri,provencals del poblenou,89.5943717314912,140.0,21319,17615.0,0.0,1238.0,2463.0,,,,,9540.0,3540.0,70.5,34.0,56
2021,Barri,provencals del poblenou,91.4942812348818,135.0,21185,17406.0,6.0,1185.0,2588.0,2352.0,7440.0,3867.0,4272.0,125.0,4510.0,72.2,32.0,56
2022,Barri,provencals del poblenou,,145.0,21092,17380.0,7.0,1225.0,2480.0,2144.0,7687.0,3910.0,4271.0,8910.0,4300.0,72.0,31.0,56
2023,Barri,provencals del poblenou,,163.0,21273,17163.0,0.0,1278.0,2829.0,2037.0,8085.0,3841.0,4450.0,9200.0,3010.0,72.4,330.0,56
2024,Barri,provencals del poblenou,,161.0,21512,17090.0,0.0,1360.0,3060.0,,,,,9330.0,2900.0,70.9,350.0,56
2025,Barri,provencals del poblenou,,168.0,21902,17124.0,0.0,1450.0,3326.0,,,,,9300.0,3350.0,74.1,,56
2000,Barri,sant andreu,,,52014,51421.0,0.0,118.0,473.0,,,,,,,,,57
2001,Barri,sant andreu,,,52319,51300.0,0.0,154.0,863.0,0.0,0.0,0.0,0.0,,,,,57
2002,Barri,sant andreu,,,53811,51981.0,17.0,236.0,1577.0,,,,,,,,,57
2003,Barri,sant andreu,,,54421,51735.0,16.0,292.0,2378.0,,,,,,,,,57
2004,Barri,sant andreu,,,54917,51644.0,5.0,368.0,2900.0,,,,,,,,,57
2005,Barri,sant andreu,,,55414,51462.0,8.0,470.0,3474.0,,,,,,,,,57
2006,Barri,sant andreu,,,55524,51253.0,7.0,497.0,3767.0,,,,,,,,,57
2007,Barri,sant andreu,,,55451,51158.0,0.0,754.0,3536.0,,,,,,,,,57
2008,Barri,sant andreu,,,55589,50970.0,0.0,835.0,3780.0,,,,,,,,,57
2009,Barri,sant andreu,,,55892,51018.0,9.0,895.0,3970.0,,,,,,,,,57
2010,Barri,sant andreu,,,55838,51053.0,6.0,881.0,3898.0,,,,,,,,,57
2011,Barri,sant andreu,,,56075,51527.0,0.0,835.0,3710.0,0.0,0.0,0.0,0.0,3914.0,,,,57
2012,Barri,sant andreu,,,56282,51774.0,0.0,821.0,3686.0,,,,,4201.0,,,,57
2013,Barri,sant andreu,,,56500,52004.0,0.0,843.0,3653.0,,,,,4322.0,,,,57
2014,Barri,sant andreu,,92.0,56263,52108.0,0.0,800.0,3355.0,,,,,4169.0,1038.0,66.4,27.0,57
2015,Barri,sant andreu,99.0948288113003,100.0,56491,52539.0,0.0,831.0,3121.0,,,,,3884.0,9340.0,65.4,27.0,57
2016,Barri,sant andreu,96.8187759551245,109.0,56695,52766.0,0.0,841.0,3087.0,,,,,3497.0,9610.0,64.0,29.0,57
2017,Barri,sant andreu,95.2691002252741,123.0,57223,52833.0,0.0,924.0,3465.0,,,,,303.0,1126.0,64.3,29.0,57
2018,Barri,sant andreu,95.6480417199309,119.0,57662,53073.0,0.0,985.0,3603.0,,,,,2798.0,1268.0,66.5,28.0,57
2019,Barri,sant andreu,95.0949583092338,125.0,57961,52995.0,0.0,1149.0,3815.0,,,,,264.0,1149.0,67.1,28.0,57
2020,Barri,sant andreu,96.7835765597369,125.0,58508,52860.0,0.0,1257.0,4389.0,,,,,2726.0,9230.0,67.6,28.0,57
2021,Barri,sant andreu,98.846127721629,119.0,58225,52401.0,5.0,1206.0,4613.0,6321.0,21528.0,10287.0,12162.0,3345.0,1231.0,67.6,27.0,57
2022,Barri,sant andreu,,127.0,57605,51951.0,0.0,1205.0,4445.0,6687.0,22249.0,10930.0,12736.0,246.0,1104.0,67.7,27.0,57
2023,Barri,sant andreu,,140.0,57902,51747.0,0.0,1217.0,4936.0,5721.0,22598.0,10188.0,12185.0,2392.0,9100.0,67.8,330.0,57
2024,Barri,sant andreu,,139.0,58651,51729.0,0.0,1355.0,5564.0,,,,,2366.0,7510.0,69.9,340.0,57
2025,Barri,sant andreu,,146.0,58988,51665.0,0.0,1477.0,5842.0,,,,,2352.0,8100.0,64.0,,57
2000,Barri,sant antoni,,,35970,34762.0,0.0,235.0,970.0,,,,,,,,,58
2001,Barri,sant antoni,,,35976,34134.0,0.0,284.0,1556.0,0.0,0.0,0.0,0.0,,,,,58
2002,Barri,sant antoni,,,37246,34203.0,25.0,473.0,2545.0,,,,,,,,,58
2003,Barri,sant antoni,,,37863,33700.0,23.0,668.0,3472.0,,,,,,,,,58
2004,Barri,sant antoni,,,37957,32979.0,12.0,836.0,4130.0,,,,,,,,,58
2005,Barri,sant antoni,,,38082,32455.0,7.0,1080.0,4540.0,,,,,,,,,58
2006,Barri,sant antoni,,,38275,32091.0,6.0,1345.0,4833.0,,,,,,,,,58
2007,Barri,sant antoni,,,37788,31729.0,5.0,1904.0,4150.0,,,,,,,,,58
2008,Barri,sant antoni,,,38243,31740.0,10.0,2178.0,4315.0,,,,,,,,,58
2009,Barri,sant antoni,,,38513,31382.0,9.0,2473.0,4649.0,,,,,,,,,58
2010,Barri,sant antoni,,,38129,31115.0,0.0,2391.0,4620.0,,,,,,,,,58
2011,Barri,sant antoni,,,37985,30963.0,5.0,2178.0,4839.0,0.0,0.0,0.0,0.0,2351.0,,,,58
2012,Barri,sant antoni,,,38332,30981.0,0.0,2230.0,5118.0,,,,,2579.0,,,,58
2013,Barri,sant antoni,,,38264,30722.0,0.0,2369.0,5169.0,,,,,2594.0,,,,58
2014,Barri,sant antoni,,100.0,38096,30536.0,7.0,2504.0,5049.0,,,,,2451.0,1165.0,76.8,568.0,58
2015,Barri,sant antoni,101.575086625277,110.0,38031,30571.0,10.0,2599.0,4851.0,,,,,2189.0,1083.0,74.4,568.0,58
2016,Barri,sant antoni,101.907933767104,121.0,38235,30548.0,12.0,2680.0,4995.0,,,,,1927.0,11.0,75.0,590.0,58
2017,Barri,sant antoni,102.314821663154,130.0,38470,30253.0,11.0,2868.0,5338.0,,,,,1728.0,1351.0,74.4,590.0,58
2018,Barri,sant antoni,101.104445210832,132.0,38356,29899.0,10.0,2913.0,5534.0,,,,,1636.0,1512.0,75.5,587.0,58
2019,Barri,sant antoni,101.814159053596,138.0,38622,29517.0,12.0,3256.0,5837.0,,,,,1552.0,1449.0,76.6,584.0,58
2020,Barri,sant antoni,101.418455870558,139.0,38958,29208.0,9.0,3413.0,6328.0,,,,,1553.0,1078.0,73.7,586.0,58
2021,Barri,sant antoni,102.66307363814,130.0,38700,28751.0,11.0,3150.0,6788.0,3678.0,17712.0,5118.0,7428.0,2177.0,1714.0,76.6,576.0,58
2022,Barri,sant antoni,,144.0,38175,28444.0,11.0,3234.0,6486.0,3371.0,17924.0,5091.0,7353.0,1316.0,1359.0,77.0,554.0,58
2023,Barri,sant antoni,,159.0,38269,28147.0,9.0,3279.0,6834.0,3226.0,18771.0,4945.0,7453.0,1331.0,9810.0,76.2,5670.0,58
2024,Barri,sant antoni,,161.0,38698,27923.0,11.0,3575.0,7189.0,,,,,1379.0,8350.0,74.4,6070.0,58
2025,Barri,sant antoni,,163.0,39223,27886.0,8.0,3807.0,7522.0,,,,,1373.0,7290.0,73.6,,58
2000,Barri,sant genis dels agudells,,,7068,6951.0,0.0,30.0,87.0,,,,,,,,,59
2001,Barri,sant genis dels agudells,,,6994,6797.0,0.0,38.0,159.0,0.0,0.0,0.0,0.0,,,,,59
2002,Barri,sant genis dels agudells,,,7187,6818.0,0.0,60.0,306.0,,,,,,,,,59
2003,Barri,sant genis dels agudells,,,7215,6689.0,0.0,72.0,452.0,,,,,,,,,59
2004,Barri,sant genis dels agudells,,,7136,6520.0,0.0,81.0,535.0,,,,,,,,,59
2005,Barri,sant genis dels agudells,,,7132,6396.0,0.0,94.0,642.0,,,,,,,,,59
2006,Barri,sant genis dels agudells,,,7136,6321.0,0.0,115.0,700.0,,,,,,,,,59
2007,Barri,sant genis dels agudells,,,7030,6223.0,0.0,146.0,660.0,,,,,,,,,59
2008,Barri,sant genis dels agudells,,,7092,6146.0,0.0,170.0,775.0,,,,,,,,,59
2009,Barri,sant genis dels agudells,,,7174,6152.0,0.0,195.0,827.0,,,,,,,,,59
2010,Barri,sant genis dels agudells,,,7121,6188.0,0.0,175.0,758.0,,,,,,,,,59
2011,Barri,sant genis dels agudells,,,6984,6104.0,0.0,154.0,726.0,0.0,0.0,0.0,0.0,4130.0,,,,59
2012,Barri,sant genis dels agudells,,,6948,6077.0,0.0,146.0,725.0,,,,,4630.0,,,,59
2013,Barri,sant genis dels agudells,,,6903,6008.0,0.0,167.0,727.0,,,,,4680.0,,,,59
2014,Barri,sant genis dels agudells,,78.0,6854,6033.0,0.0,163.0,656.0,,,,,4570.0,1700.0,73.7,3.0,59
2015,Barri,sant genis dels agudells,85.7662291813868,83.0,6721,6013.0,0.0,148.0,560.0,,,,,4160.0,1460.0,69.5,3.0,59
2016,Barri,sant genis dels agudells,80.8598893546006,87.0,6695,5945.0,0.0,158.0,591.0,,,,,3720.0,1640.0,72.6,4.0,59
2017,Barri,sant genis dels agudells,82.5076860897403,95.0,6828,5936.0,0.0,179.0,712.0,,,,,3370.0,1700.0,72.1,4.0,59
2018,Barri,sant genis dels agudells,82.0956511470017,97.0,7011,5979.0,0.0,194.0,838.0,,,,,3170.0,2150.0,69.7,4.0,59
2019,Barri,sant genis dels agudells,79.0789951106305,106.0,7246,5999.0,0.0,203.0,1044.0,,,,,3100.0,1750.0,71.7,3.0,59
2020,Barri,sant genis dels agudells,80.3652733468028,106.0,7390,5978.0,0.0,231.0,1181.0,,,,,2980.0,1080.0,70.5,3.0,59
2021,Barri,sant genis dels agudells,81.9454937202862,103.0,7385,5921.0,0.0,240.0,1223.0,1140.0,2223.0,1386.0,1605.0,4230.0,1450.0,69.8,3.0,59
2022,Barri,sant genis dels agudells,,108.0,7262,5865.0,0.0,233.0,1163.0,1045.0,2246.0,1376.0,1611.0,2980.0,1740.0,70.6,3.0,59
2023,Barri,sant genis dels agudells,,120.0,7385,5867.0,0.0,237.0,1281.0,1005.0,2365.0,1413.0,1690.0,2800.0,1130.0,69.5,30.0,59
2024,Barri,sant genis dels agudells,,111.0,7766,5990.0,0.0,275.0,1501.0,,,,,2880.0,1480.0,73.7,30.0,59
2025,Barri,sant genis dels agudells,,122.0,7826,6014.0,0.0,292.0,1519.0,,,,,2840.0,1230.0,70.0,,59
2000,Barri,sant gervasi galvany,,,44205,42617.0,0.0,686.0,898.0,,,,,,,,,60
2001,Barri,sant gervasi galvany,,,44420,42508.0,0.0,757.0,1151.0,0.0,0.0,0.0,0.0,,,,,60
2002,Barri,sant gervasi galvany,,,45790,43009.0,26.0,993.0,1762.0,,,,,,,,,60
2003,Barri,sant gervasi galvany,,,46013,42365.0,31.0,1196.0,2421.0,,,,,,,,,60
2004,Barri,sant gervasi galvany,,,45819,41514.0,15.0,1396.0,2894.0,,,,,,,,,60
2005,Barri,sant gervasi galvany,,,46144,41241.0,13.0,1629.0,3261.0,,,,,,,,,60
2006,Barri,sant gervasi galvany,,,46492,41252.0,18.0,1797.0,3425.0,,,,,,,,,60
2007,Barri,sant gervasi galvany,,,46284,41363.0,23.0,2121.0,2777.0,,,,,,,,,60
2008,Barri,sant gervasi galvany,,,46501,41268.0,22.0,2293.0,2918.0,,,,,,,,,60
2009,Barri,sant gervasi galvany,,,46830,41158.0,13.0,2355.0,3304.0,,,,,,,,,60
2010,Barri,sant gervasi galvany,,,46291,41037.0,7.0,2236.0,3011.0,,,,,,,,,60
2011,Barri,sant gervasi galvany,,,46128,41157.0,0.0,1946.0,3022.0,0.0,0.0,0.0,0.0,1692.0,,,,60
2012,Barri,sant gervasi galvany,,,46365,41330.0,8.0,1982.0,3045.0,,,,,1789.0,,,,60
2013,Barri,sant gervasi galvany,,,46548,41461.0,14.0,2072.0,3001.0,,,,,1798.0,,,,60
2014,Barri,sant gervasi galvany,,117.0,46461,41313.0,11.0,2202.0,2935.0,,,,,1651.0,134.0,99.9,271.0,60
2015,Barri,sant gervasi galvany,155.279965813619,127.0,46711,41597.0,0.0,2220.0,2893.0,,,,,1416.0,1265.0,100.4,271.0,60
2016,Barri,sant gervasi galvany,162.707194844908,138.0,47156,41862.0,6.0,2325.0,2963.0,,,,,1274.0,1395.0,99.6,254.0,60
2017,Barri,sant gervasi galvany,167.22397477846,146.0,47816,41884.0,7.0,2545.0,3380.0,,,,,1154.0,153.0,98.6,254.0,60
2018,Barri,sant gervasi galvany,168.981199400963,148.0,47819,41785.0,11.0,2585.0,3438.0,,,,,107.0,1787.0,98.3,244.0,60
2019,Barri,sant gervasi galvany,171.17975348381,153.0,47993,41528.0,7.0,2793.0,3665.0,,,,,1069.0,1774.0,99.4,244.0,60
2020,Barri,sant gervasi galvany,166.913035071029,153.0,47976,41219.0,5.0,2872.0,3880.0,,,,,1043.0,1411.0,98.1,244.0,60
2021,Barri,sant gervasi galvany,156.15479410089,145.0,47346,40478.0,5.0,2690.0,4173.0,1842.0,26295.0,3264.0,8493.0,142.0,1997.0,101.2,242.0,60
2022,Barri,sant gervasi galvany,,157.0,47181,40045.0,0.0,2990.0,4143.0,1772.0,26846.0,3204.0,8305.0,8830.0,1828.0,101.6,239.0,60
2023,Barri,sant gervasi galvany,,184.0,47674,39587.0,10.0,3216.0,4861.0,1675.0,27759.0,3116.0,8346.0,9860.0,1446.0,101.3,2910.0,60
2024,Barri,sant gervasi galvany,,188.0,48398,39361.0,14.0,3360.0,5663.0,,,,,9690.0,1245.0,102.2,2950.0,60
2025,Barri,sant gervasi galvany,,188.0,49461,39564.0,11.0,3661.0,6225.0,,,,,1021.0,1231.0,98.7,,60
2000,Barri,sant gervasi la bonanova,,,22496,21802.0,0.0,386.0,308.0,,,,,,,,,61
2001,Barri,sant gervasi la bonanova,,,22629,21779.0,0.0,400.0,447.0,0.0,0.0,0.0,0.0,,,,,61
2002,Barri,sant gervasi la bonanova,,,23261,22085.0,6.0,485.0,685.0,,,,,,,,,61
2003,Barri,sant gervasi la bonanova,,,23475,21896.0,6.0,548.0,1025.0,,,,,,,,,61
2004,Barri,sant gervasi la bonanova,,,23540,21760.0,0.0,613.0,1164.0,,,,,,,,,61
2005,Barri,sant gervasi la bonanova,,,23730,21704.0,0.0,687.0,1337.0,,,,,,,,,61
2006,Barri,sant gervasi la bonanova,,,23694,21521.0,7.0,725.0,1441.0,,,,,,,,,61
2007,Barri,sant gervasi la bonanova,,,23607,21554.0,5.0,874.0,1174.0,,,,,,,,,61
2008,Barri,sant gervasi la bonanova,,,24399,21573.0,5.0,1019.0,1802.0,,,,,,,,,61
2009,Barri,sant gervasi la bonanova,,,25282,21561.0,0.0,1118.0,2603.0,,,,,,,,,61
2010,Barri,sant gervasi la bonanova,,,25704,22043.0,0.0,1106.0,2555.0,,,,,,,,,61
2011,Barri,sant gervasi la bonanova,,,25639,22197.0,0.0,1045.0,2397.0,0.0,0.0,0.0,0.0,8440.0,,,,61
2012,Barri,sant gervasi la bonanova,,,25426,22419.0,0.0,1045.0,1961.0,,,,,9070.0,,,,61
2013,Barri,sant gervasi la bonanova,,,25130,22465.0,0.0,1105.0,1559.0,,,,,8790.0,,,,61
2014,Barri,sant gervasi la bonanova,,116.0,25273,22588.0,0.0,1108.0,1576.0,,,,,8470.0,6630.0,91.4,26.0,61
2015,Barri,sant gervasi la bonanova,150.843614760977,128.0,25368,22794.0,6.0,1027.0,1541.0,,,,,7780.0,7320.0,89.2,26.0,61
2016,Barri,sant gervasi la bonanova,158.329321995476,142.0,25761,23026.0,5.0,1048.0,1682.0,,,,,6910.0,7270.0,83.6,33.0,61
2017,Barri,sant gervasi la bonanova,163.9908783305,154.0,25909,22907.0,5.0,1135.0,1862.0,,,,,6060.0,8020.0,87.0,33.0,61
2018,Barri,sant gervasi la bonanova,164.932900036746,161.0,25889,22931.0,0.0,1108.0,1850.0,,,,,5960.0,9280.0,87.6,32.0,61
2019,Barri,sant gervasi la bonanova,170.833887174476,160.0,26108,22802.0,0.0,1294.0,2012.0,,,,,5770.0,9600.0,87.6,32.0,61
2020,Barri,sant gervasi la bonanova,166.363273774244,153.0,26245,22637.0,0.0,1339.0,2269.0,,,,,5920.0,6870.0,93.0,32.0,61
2021,Barri,sant gervasi la bonanova,157.081930384148,151.0,25984,22284.0,0.0,1283.0,2417.0,1152.0,14088.0,1941.0,4506.0,7450.0,1019.0,86.6,32.0,61
2022,Barri,sant gervasi la bonanova,,158.0,25692,22077.0,0.0,1345.0,2270.0,1026.0,14120.0,1926.0,4435.0,5000.0,8770.0,92.5,36.0,61
2023,Barri,sant gervasi la bonanova,,178.0,26135,21933.0,0.0,1465.0,2734.0,1005.0,14671.0,1954.0,4491.0,5240.0,6270.0,92.4,680.0,61
2024,Barri,sant gervasi la bonanova,,181.0,26750,22010.0,0.0,1552.0,3186.0,,,,,5330.0,5800.0,100.1,720.0,61
